City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
696,Pathein,16.7833,94.7333,76.21,94,98,3.0,MM,overcast clouds
697,Bilyayivka,46.4832,30.2168,62.94,69,95,11.59,UA,overcast clouds
698,Lavrentiya,65.5833,-171.0,43.68,88,100,8.21,RU,light rain
699,Kichera,55.9375,110.0997,43.63,88,96,0.69,RU,overcast clouds
700,Tres Arroyos,-38.3739,-60.2798,60.19,45,100,8.19,AR,overcast clouds
701,Cochrane,51.1834,-114.4687,79.9,10,27,20.78,CA,scattered clouds
702,Tena,-0.9833,-77.8167,78.96,67,93,1.68,EC,overcast clouds
703,Bayan,46.0833,127.4,59.88,77,30,12.64,CN,scattered clouds
704,Pombas,17.1503,-25.0201,78.58,83,52,10.74,CV,broken clouds
705,Talakan,50.3167,130.3667,49.1,90,8,4.85,RU,clear sky
706,Anchorage,61.2181,-149.9003,58.86,81,75,5.99,US,broken clouds
707,Contai,21.7786,87.7536,82.47,83,100,5.61,IN,light rain
708,Manthani,18.65,79.6667,77.9,91,100,3.47,IN,overcast clouds
709,Griffith,41.5284,-87.4237,81.12,61,0,8.05,US,clear sky
710,Port-Gentil,-0.7193,8.7815,76.96,83,75,12.66,GA,broken clouds
711,Naspur,18.8333,79.45,78.37,90,100,3.31,IN,overcast clouds
712,Samana,19.2056,-69.3369,84.16,75,65,3.27,DO,broken clouds
713,Uyuni,-20.4597,-66.825,48.29,12,3,20.15,BO,clear sky
714,Sept-Iles,50.2001,-66.3821,61.32,75,20,5.75,CA,few clouds
715,Velyka Pysarivka,50.4259,35.485,46.92,53,40,6.69,UA,scattered clouds
716,North Platte,41.1239,-100.7654,96.69,20,0,9.22,US,clear sky
717,Peace River,56.2501,-117.286,68.31,30,75,24.16,CA,broken clouds
718,Riverton,40.5219,-111.9391,104.14,14,0,10.0,US,clear sky
719,Hastinapur,29.1667,78.0167,80.69,64,0,6.17,IN,clear sky
720,Caramay,10.1815,119.236,78.55,80,52,2.37,PH,broken clouds
721,Ust-Donetskiy,47.6419,40.8718,50.45,46,0,2.93,RU,clear sky
722,Samagaltay,50.6022,95.0047,58.78,27,9,4.12,RU,clear sky
723,Seoul,37.5683,126.9778,63.84,70,0,2.24,KR,clear sky
724,Port Shepstone,-30.7414,30.455,65.77,84,41,19.06,ZA,scattered clouds
725,Linkoping,58.4109,15.6216,48.58,91,44,3.44,SE,scattered clouds
726,Nantucket,41.2835,-70.0995,71.71,75,0,12.66,US,clear sky
727,Harper,4.375,-7.7169,75.04,88,19,5.82,LR,few clouds
728,Nabire,-3.3667,135.4833,77.0,86,100,2.53,ID,overcast clouds
729,Nortelandia,-14.4547,-56.8028,90.52,23,8,4.12,BR,clear sky
